
SIH26081 Project Cleanup Manifest
Execution Date: Friday 04 September 2026 04:13:21 PM IST
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/ntheory/__pycache__ (339626 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/autolev/_antlr/__pycache__ (328309 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/autolev/test-examples/pydy-example-repo/__pycache__ (14523 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/autolev/test-examples/__pycache__ (49634 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/autolev/__pycache__ (172179 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/c/__pycache__ (40249 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/fortran/__pycache__ (12365 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/latex/_antlr/__pycache__ (410611 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/latex/lark/__pycache__ (43163 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/latex/__pycache__ (47526 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/tests/__pycache__ (289746 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/parsing/__pycache__ (118823 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/biomechanics/tests/__pycache__ (190486 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/biomechanics/__pycache__ (160401 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/continuum_mechanics/tests/__pycache__ (103732 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/continuum_mechanics/__pycache__ (323792 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/control/tests/__pycache__ (270008 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/control/__pycache__ (248085 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/hep/tests/__pycache__ (43634 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/hep/__pycache__ (21496 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/mechanics/tests/__pycache__ (618485 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/mechanics/__pycache__ (465527 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/optics/tests/__pycache__ (45019 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/optics/__pycache__ (97737 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/quantum/tests/__pycache__ (1283993 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/quantum/__pycache__ (692289 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/tests/__pycache__ (141529 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/units/definitions/__pycache__ (31834 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/units/systems/__pycache__ (37162 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/units/tests/__pycache__ (91304 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/units/__pycache__ (91989 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/vector/tests/__pycache__ (262824 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/vector/__pycache__ (191534 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/physics/__pycache__ (191768 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/backends/matplotlibbackend/__pycache__ (18623 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/backends/textbackend/__pycache__ (2203 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/backends/__pycache__ (18127 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/intervalmath/tests/__pycache__ (46233 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/intervalmath/__pycache__ (49348 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/pygletplot/tests/__pycache__ (4680 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/pygletplot/__pycache__ (165185 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/tests/__pycache__ (233186 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/plotting/__pycache__ (230269 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/agca/tests/__pycache__ (84223 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/agca/__pycache__ (133159 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/benchmarks/__pycache__ (1878090 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/domains/tests/__pycache__ (150224 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/domains/__pycache__ (312027 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/matrices/tests/__pycache__ (398544 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/matrices/__pycache__ (373502 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/numberfields/tests/__pycache__ (196962 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/numberfields/__pycache__ (476734 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/tests/__pycache__ (1876551 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/polys/__pycache__ (2605513 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/printing/pretty/tests/__pycache__ (254211 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/printing/pretty/__pycache__ (219640 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/printing/tests/__pycache__ (1235507 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/printing/__pycache__ (1109200 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/sandbox/tests/__pycache__ (3302 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/sandbox/__pycache__ (3595 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/series/benchmarks/__pycache__ (1514 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/series/tests/__pycache__ (589678 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/series/__pycache__ (266175 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/sets/handlers/__pycache__ (74373 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/sets/tests/__pycache__ (365360 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/sets/__pycache__ (224063 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/simplify/tests/__pycache__ (587901 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/simplify/__pycache__ (593232 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/benchmarks/__pycache__ (1022 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/diophantine/tests/__pycache__ (112350 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/diophantine/__pycache__ (156413 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/ode/tests/__pycache__ (911557 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/ode/__pycache__ (584750 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/tests/__pycache__ (941604 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/solvers/__pycache__ (551439 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/stats/sampling/tests/__pycache__ (21006 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/stats/sampling/__pycache__ (33470 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/stats/tests/__pycache__ (470234 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/stats/__pycache__ (739070 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/strategies/branch/tests/__pycache__ (12551 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/strategies/branch/__pycache__ (8232 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/strategies/tests/__pycache__ (26772 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/strategies/__pycache__ (27322 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/tensor/array/expressions/tests/__pycache__ (145799 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/tensor/array/expressions/__pycache__ (237005 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/tensor/array/tests/__pycache__ (121717 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/tensor/array/__pycache__ (107606 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/tensor/tests/__pycache__ (261044 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/tensor/__pycache__ (299528 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/testing/tests/__pycache__ (61289 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/testing/__pycache__ (153250 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/unify/tests/__pycache__ (25273 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/unify/__pycache__ (24341 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/utilities/_compilation/tests/__pycache__ (5171 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/utilities/_compilation/__pycache__ (57343 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/utilities/mathml/data/__pycache__ (198 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/utilities/mathml/__pycache__ (4117 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/utilities/tests/__pycache__ (656939 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/utilities/__pycache__ (437400 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/vector/tests/__pycache__ (239454 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/vector/__pycache__ (202808 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sympy/__pycache__ (58007 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/PIL/__pycache__ (1610252 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/numpy/_core/tests/examples/cython/__pycache__ (1260 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/numpy/_core/tests/examples/limited_api/__pycache__ (800 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/numpy/_core/tests/__pycache__ (4174951 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/numpy/_core/__pycache__ (990326 bytes) - Python cache directory
